
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  cmn  |    CJK     |          1 | Mandarin Chinese                                           |     None    |     GAP (ByT5)     |
|  cym  |    CJK     |          1 | Welsh                                                      |     None    |     GAP (ByT5)     |
|  ell  |    CJK     |          1 | Modern Greek (1453-)                                       |     None    |     GAP (ByT5)     |
|  eus  |    CJK     |          1 | Basque                                                     |     None    |     GAP (ByT5)     |
|  gle  |    CJK     |          1 | Irish                                                      |     None    |     GAP (ByT5)     |
|  heb  |    CJK     |          1 | Hebrew                                                     |     None    |     GAP (ByT5)     |
|  isl  |    CJK     |          1 | Icelandic                                                  |     None    |     GAP (ByT5)     |
|  jbn  |    CJK     |          1 | Nafusi                                                     |     None    |     GAP (ByT5)     |
|  kau  |    CJK     |          1 | Kanuri                                                     |     None    |     GAP (ByT5)     |
|  ltz  |    CJK     |          1 | Luxembourgish                                              |     None    |     GAP (ByT5)     |
|  mlt  |    CJK     |          1 | Maltese                                                    |     None    |     GAP (ByT5)     |
|  mya  |    CJK     |          1 | Burmese                                                    |     None    |     GAP (ByT5)     |
|  oci  |    CJK     |          1 | Occitan (post 1500)                                        |     None    |     GAP (ByT5)     |
|  pny  |    CJK     |          1 | Pinyin                                                     |     None    |     GAP (ByT5)     |
|  ppl  |    CJK     |          1 | Pipil                                                      |     None    |     GAP (ByT5)     |
|  pwn  |    CJK     |          1 | Paiwan                                                     |     None    |     GAP (ByT5)     |
|  stq  |    CJK     |          1 | Saterfriesisch                                             |     None    |     GAP (ByT5)     |
|  tay  |    CJK     |          1 | Atayal                                                     |     None    |     GAP (ByT5)     |
|  tdd  |    CJK     |          1 | Tai Nüa                                                    |     None    |     GAP (ByT5)     |
|  uzb  |    CJK     |          1 | Uzbek                                                      |     None    |     GAP (ByT5)     |
|  xmf  |    CJK     |          1 | Mingrelian                                                 |     None    |     GAP (ByT5)     |
|  yug  |    CJK     |          1 | Yug                                                        |     None    |     GAP (ByT5)     |
|  zul  |    CJK     |          1 | Zulu                                                       |     None    |     GAP (ByT5)     |
|  aka  |  CYRILLIC  |          1 | Akan                                                       |     None    |     GAP (ByT5)     |
|  amh  |  CYRILLIC  |          1 | Amharic                                                    |     None    |     GAP (ByT5)     |
|  arg  |  CYRILLIC  |          1 | Aragonese                                                  |     None    |     GAP (ByT5)     |
|  cos  |  CYRILLIC  |          1 | Corsican                                                   |     None    |     GAP (ByT5)     |
|  csb  |  CYRILLIC  |          1 | Kashubian                                                  |     None    |     GAP (ByT5)     |
|  dsb  |  CYRILLIC  |          1 | Lower Sorbian                                              |     None    |     GAP (ByT5)     |
|  ewe  |  CYRILLIC  |          1 | Ewe                                                        |     None    |     GAP (ByT5)     |
|  frp  |  CYRILLIC  |          1 | Arpitan                                                    |     None    |     GAP (ByT5)     |
|  frr  |  CYRILLIC  |          1 | Northern Frisian                                           |     None    |     GAP (ByT5)     |
|  fur  |  CYRILLIC  |          1 | Friulian                                                   |     None    |     GAP (ByT5)     |
