
+-------+------------+------------+------------------------------------------------------------+-------------+--------------------+
| ISO-3 |   Script   |      Count | ISO Name                                                   | Epitran Key |       Status       |
|  swe  |   GREEK    |          8 | Swedish                                                    |     None    |     UNHANDLED      |
|  cat  |   HEBREW   |          8 | Catalan                                                    |     None    |     UNHANDLED      |
|  nno  |   HEBREW   |          8 | Norwegian Nynorsk                                          |     None    |     UNHANDLED      |
|  ukr  |   HEBREW   |          8 | Ukrainian                                                  |     None    |     UNHANDLED      |
|  fra  |  HIRAGANA  |          8 | French                                                     |     None    |     UNHANDLED      |
|  aat  |   LATIN    |          8 | Arvanitika Albanian                                        |     None    |     SYMPHONYM      |
|  chn  |   LATIN    |          8 | Chinook jargon                                             |     None    |     SYMPHONYM      |
|  del  |   LATIN    |          8 | Delaware                                                   |     None    |     SYMPHONYM      |
|  frm  |   LATIN    |          8 | Middle French (ca. 1400-1600)                              |     None    |     SYMPHONYM      |
|  kio  |   LATIN    |          8 | Kiowa                                                      |     None    |     SYMPHONYM      |
|  kok  |   LATIN    |          8 | Konkani (macrolanguage)                                    |     None    |     SYMPHONYM      |
|  kwk  |   LATIN    |          8 | Kwakiutl                                                   |     None    |     SYMPHONYM      |
|  nrn  |   LATIN    |          8 | Norn                                                       |     None    |     SYMPHONYM      |
|  ojg  |   LATIN    |          8 | Eastern Ojibwa                                             |     None    |     SYMPHONYM      |
|  tzm  |   LATIN    |          8 | Central Atlas Tamazight                                    |     None    |     SYMPHONYM      |
|  yua  |   LATIN    |          8 | Yucateco                                                   |     None    |     SYMPHONYM      |
|  yur  |   LATIN    |          8 | Yurok                                                      |     None    |     SYMPHONYM      |
|  zap  |   LATIN    |          8 | Zapotec                                                    |     None    |     SYMPHONYM      |
|  eng  |   TAMIL    |          8 | English                                                    |     None    |     SYMPHONYM      |
|  zho  |    THAI    |          8 | Chinese                                                    |     None    |     SYMPHONYM      |
|  bcc  |   ARABIC   |          7 | Southern Balochi                                           |     None    |     SYMPHONYM      |
|  swe  |   ARABIC   |          7 | Swedish                                                    |     None    |     SYMPHONYM      |
